name,bootTime,openTime,addTime1,addTime2,addTime3,closeTime,duration,name,symbol,side,AISide,closeType,earn,earnRate,maxEarn,maxEarnRate,maxLoss,lossRate,x,Double,Fsum,GSum,stopEarn,stopLoss,stopLossWMA,stopLossWMA_B,oppo,subStatus
 z1,08-06 20:05:49,08-06 20:05:59,08-06 22:05:33,08-06 22:19:46,none,08-06 22:19:56,133,N393135907,1000RATSUSDT,long,oppo,stopEarn,62.34,0.0247,72.57,0.0459,-10.28,-0.0171,1.30,0,0.00,1622.71,112,18,0,0,2,14
 z1,08-06 16:40:16,08-06 16:40:26,08-06 22:10:42,08-06 22:20:03,none,08-06 22:21:11,340,N855256479,TAOUSDT,long,oppo,stopEarn,61.96,0.0245,76.14,0.0456,-13.46,-0.0224,1.30,0,0.00,1682.66,114,18,0,0,2,16
 z1,08-06 09:39:48,08-06 09:39:58,08-06 13:57:59,08-06 22:23:26,none,08-06 22:23:54,763,N830208721,ZKUSDT,long,oppo,stopEarn,61.88,0.0245,74.26,0.0455,-39.17,-0.0248,1.30,0,0.00,1742.54,116,18,0,0,2,18
 z1,08-06 04:59:43,08-06 04:59:53,08-06 20:00:08,08-06 22:44:52,none,08-06 22:45:05,1065,N164020272,ZECUSDT,long,oppo,stopEarn,62.84,0.0249,73.26,0.0463,-26.22,-0.0437,1.30,0,0.00,1803.37,118,18,0,0,2,20
 z1,08-06 00:39:29,08-06 00:39:39,08-06 08:33:30,08-06 22:07:41,none,08-06 23:03:17,1343,N609204953,CHRUSDT,long,oppo,stopEarn,87.69,0.0347,131.24,0.0519,-25.76,-0.0429,1.30,0,0.00,1889.05,120,18,0,0,2,22
 z1,08-06 00:03:55,08-06 00:04:05,08-06 08:33:29,none,none,08-06 23:14:55,1390,N321691602,IOTAUSDT,long,oppo,stopEarn,36.08,0.0228,67.95,0.0430,-17.47,-0.0279,0.80,0,0.00,1923.86,122,18,0,0,2,24
 z1,08-06 23:04:05,08-06 23:04:15,08-06 23:49:29,08-07 00:13:16,none,08-07 00:23:17,79,N793918368,MEWUSDT,long,oppo,stopEarn,82.22,0.0325,131.12,0.0519,-4.00,-0.0067,1.30,0,0.00,2004.08,124,18,0,0,2,26
 z1,08-06 23:03:29,08-06 23:03:39,08-07 00:10:08,08-07 00:33:49,none,08-07 00:34:13,90,N952697733,NOTUSDT,long,oppo,stopEarn,61.91,0.0245,74.06,0.0454,-5.20,-0.0087,1.30,0,0.00,2063.98,126,18,0,0,2,28
 z1,08-07 00:23:25,08-07 00:25:35,08-07 00:40:09,08-07 01:27:46,none,08-07 01:32:14,66,N466504586,UMAUSDT,long,oppo,stopEarn,60.87,0.0241,101.81,0.0455,-1.26,-0.0021,1.30,0,0.00,2122.84,128,18,0,0,2,30
 z1,08-06 09:34:27,08-06 09:34:37,08-06 14:04:19,none,none,08-07 06:26:22,1251,N202658694,BELUSDT,long,oppo,stopEarn,34.71,0.0219,65.92,0.0417,-40.80,-0.0258,0.80,0,0.00,2156.28,130,18,0,0,2,32
 z1,08-06 08:24:02,08-06 08:24:12,08-06 08:33:59,none,none,08-07 07:01:53,1357,N923072929,BAKEUSDT,long,oppo,stopEarn,36.50,0.0231,68.48,0.0433,-34.75,-0.0220,0.80,0,0.00,2191.52,132,18,0,0,2,34
 z1,08-06 22:37:41,08-06 22:39:51,08-07 00:01:45,none,none,08-07 08:08:24,568,N578716546,MYROUSDT,long,oppo,stopLoss,-79.14,-0.0500,55.56,0.0351,-79.14,-0.0500,0.80,0,0.00,2111.12,132,20,0,0,2,36
 z1,08-07 00:44:43,08-07 00:44:53,none,none,none,08-07 08:14:26,449,N650690776,1000RATSUSDT,long,oppo,stopLoss,-30.11,-0.0502,8.04,0.0134,-30.11,-0.0502,0.30,0,0.00,2080.53,132,22,0,0,2,38
 z1,08-06 22:24:54,08-06 22:25:04,08-07 05:48:42,none,none,08-07 08:46:18,621,N357437212,PENDLEUSDT,long,oppo,stopLoss,-84.65,-0.0535,25.70,0.0302,-84.65,-0.0535,0.80,0,0.00,1994.63,132,24,0,0,2,40
 z1,08-06 23:18:45,08-06 23:18:55,08-07 06:02:19,08-07 09:00:34,none,08-07 09:08:54,589,N109415147,1000SATSUSDT,long,oppo,stopEarn,60.51,0.0239,89.53,0.0450,-26.48,-0.0207,1.30,0,0.00,2053.13,134,24,0,0,2,42
 z1,08-07 01:33:14,08-07 01:33:24,none,none,none,08-07 09:12:45,459,N575280576,TURBOUSDT,long,oppo,stopLoss,-30.04,-0.0501,14.01,0.0233,-30.04,-0.0501,0.30,0,0.00,2022.62,134,26,0,0,2,44
 z1,08-06 09:09:24,08-06 09:09:34,08-07 01:13:22,08-07 09:19:12,none,08-07 09:21:33,1451,N904122697,OMGUSDT,long,oppo,stopEarn,61.05,0.0242,89.72,0.0463,-24.68,-0.0411,1.30,0,0.00,2081.66,136,26,0,0,2,46
 z1,08-07 06:29:27,08-07 06:29:37,08-07 09:40:28,08-07 10:32:34,none,08-07 10:33:45,244,N670657957,AXLUSDT,long,oppo,stopEarn,61.71,0.0244,73.53,0.0465,-10.53,-0.0175,1.30,0,0.00,2141.37,138,26,0,0,2,48
 z1,08-07 07:05:32,08-07 07:05:42,08-07 09:47:27,08-07 12:16:51,none,08-07 12:36:09,330,N750254467,MEWUSDT,long,oppo,stopEarn,64.90,0.0257,110.68,0.0450,-19.07,-0.0191,1.30,0,0.00,2204.26,140,26,0,0,2,50
 z1,08-06 22:36:26,08-06 22:36:36,08-07 10:00:44,none,none,08-07 17:52:02,1155,N519070187,AMBUSDT,long,oppo,stopEarn,34.76,0.0220,65.98,0.0417,-60.83,-0.0430,0.80,0,0.00,2237.76,142,26,0,0,2,52
 z1,08-07 09:07:24,08-07 09:07:34,none,none,none,08-07 18:30:30,562,N180380867,BONDUSDT,short,oppo,stopLoss,-31.75,-0.0503,7.49,0.0126,-31.75,-0.0503,0.30,0,0.00,2205.53,142,28,0,0,2,54
 z1,08-07 08:30:14,08-07 08:30:24,none,none,none,08-07 19:30:24,660,N897826585,NOTUSDT,long,oppo,oppo,-21.62,-0.0360,7.80,0.0130,-26.16,-0.0436,0.30,0,0.00,2183.43,142,28,0,0,4,54
 z1,08-07 08:15:11,08-07 08:15:21,none,none,none,08-07 19:45:31,690,N313962839,UMAUSDT,long,oppo,oppo,-13.14,-0.0219,12.23,0.0204,-14.67,-0.0245,0.30,0,0.00,2191.91,142,28,0,0,6,56
 z1,08-07 10:31:33,08-07 10:31:43,none,none,none,08-07 20:03:11,571,N339536476,HIFIUSDT,long,oppo,stopLoss,-30.01,-0.0500,3.47,0.0058,-30.01,-0.0500,0.30,0,0.00,2175.04,142,30,0,0,6,58
 z1,08-07 20:09:33,08-07 20:09:43,08-07 20:53:21,08-07 21:39:13,none,08-07 21:40:05,90,N329937793,JASMYUSDT,long,oppo,stopEarn,61.65,0.0244,81.56,0.0456,-2.46,-0.0041,1.30,0,0.00,2234.67,144,30,0,0,6,60
 z1,08-07 13:05:53,08-07 13:06:03,08-07 17:21:04,none,none,08-07 22:24:32,558,N962040186,TURBOUSDT,long,oppo,stopLoss,-79.44,-0.0502,21.37,0.0303,-79.44,-0.0502,0.80,0,0.00,2153.98,144,32,0,0,6,62
 z1,08-07 10:44:24,08-07 10:44:34,08-07 12:18:06,none,none,08-07 22:27:02,702,N878130730,TOKENUSDT,long,oppo,stopLoss,-79.22,-0.0501,37.95,0.0303,-79.22,-0.0501,0.80,0,0.00,2154.19,144,34,0,0,6,64
 z1,08-07 10:18:45,08-07 10:18:55,08-07 11:23:42,none,none,08-07 22:33:14,734,N613345148,ORBSUSDT,long,oppo,stopLoss,-80.03,-0.0506,34.66,0.0315,-80.03,-0.0506,0.80,0,0.00,1992.20,144,36,0,0,6,66
 z1,08-06 16:21:58,08-06 16:22:08,08-06 22:18:52,none,none,08-07 22:33:19,1811,N549692802,RENDERUSDT,long,oppo,AICloseOppo,-61.08,-0.0386,60.19,0.0381,-77.23,-0.0488,0.80,0,0.00,2011.15,144,36,0,0,6,68
 z1,08-07 18:39:54,08-07 18:40:04,none,none,none,08-07 22:36:10,236,N833100549,BOMEUSDT,long,oppo,stopLoss,-30.02,-0.0500,8.61,0.0144,-30.02,-0.0500,0.30,0,0.00,2042.99,144,38,0,0,6,70
 z1,08-07 18:02:27,08-07 18:02:37,none,none,none,08-07 22:36:27,273,N156750687,ZRXUSDT,long,oppo,stopLoss,-30.09,-0.0502,10.92,0.0182,-30.09,-0.0502,0.30,0,0.00,1961.63,144,40,0,0,6,72
 z1,08-07 10:34:45,08-07 10:34:55,none,none,none,08-07 22:39:03,724,N302197367,CRVUSDT,long,oppo,AICloseOppo,-27.73,-0.0462,15.13,0.0252,-27.73,-0.0462,0.30,0,0.00,1963.99,144,40,0,0,6,74
 z1,08-07 08:30:14,08-07 19:31:14,08-07 22:17:24,08-07 22:39:24,none,08-07 22:40:12,188,N897826585,NOTUSDT,short,oppo,stopEarn,63.07,0.0242,70.38,0.0452,0.00,-0.0436,1.30,0,0.00,1969.95,146,40,0,0,6,76
 z1,08-05 23:56:30,08-05 23:56:40,08-06 09:13:55,none,none,08-07 23:15:17,2838,N558121920,ASTRUSDT,long,oppo,oppo,-46.12,-0.0292,35.21,0.0301,-73.90,-0.0474,0.80,0,0.00,1922.57,146,40,0,0,8,78
 z1,08-07 08:15:11,08-07 19:46:11,08-07 22:35:43,none,none,08-08 00:36:46,290,N313962839,UMAUSDT,short,oppo,stopEarn,19.74,0.0124,36.88,0.0306,-7.80,-0.0245,0.80,0,0.00,1974.77,148,40,0,0,8,80
 z1,08-07 22:43:23,08-07 22:43:33,08-07 22:48:45,none,none,08-08 01:15:27,151,N964899923,WIFUSDT,long,oppo,stopLoss,-79.12,-0.0500,25.05,0.0300,-79.12,-0.0500,0.80,0,0.00,1889.57,148,42,0,0,8,82
 z1,08-06 15:14:11,08-06 15:14:11,08-07 10:32:12,none,none,08-08 01:17:03,2042,N984015586,LITUSDT,long,oppo,stopLoss,-80.64,-0.0510,53.61,0.0339,-80.64,-0.0510,0.80,0,0.00,1888.04,148,44,0,0,8,84
 z1,08-07 22:57:24,08-07 22:57:34,none,none,none,08-08 01:22:03,144,N549577313,1000SATSUSDT,short,oppo,stopEarn,7.96,0.0134,14.54,0.0248,-6.04,-0.0100,0.30,0,0.00,1815.14,150,44,0,0,8,86
 z1,08-05 15:37:57,08-06 05:45:18,08-06 09:03:09,none,none,08-08 03:06:00,2720,shenfu,BTCUSDT,long,oppo,oppo,-10.71,-0.0068,63.27,0.0400,-33.58,-0.0391,0.80,0,0.00,1869.75,150,44,0,0,10,88
 z1,08-07 23:04:24,08-07 23:04:34,08-08 01:18:45,none,none,08-08 04:00:43,296,N403569397,NOTUSDT,short,oppo,stopEarn,28.47,0.0179,47.52,0.0314,-14.03,-0.0086,0.80,0,0.00,1834.83,152,44,0,0,10,90
 z1,08-07 23:08:57,08-07 23:09:07,08-08 01:18:36,none,none,08-08 04:07:59,298,N647803505,TRBUSDT,short,oppo,stopEarn,19.20,0.0120,27.15,0.0301,-13.57,-0.0083,0.80,0,0.00,1825.56,154,44,0,0,10,92
 z1,08-07 21:46:13,08-07 21:46:23,none,none,none,08-08 04:12:00,385,N351460246,BSVUSDT,long,oppo,stopLoss,-31.36,-0.0523,0.30,0.0005,-31.36,-0.0523,0.30,0,0.00,1775.83,154,46,0,0,10,92
 z1,08-06 16:21:58,08-07 22:33:58,08-08 02:07:44,none,none,08-08 04:21:26,347,N549692802,RENDERUSDT,short,AIOpenOppo,stopEarn,34.01,0.0215,56.89,0.0365,-10.54,-0.0488,0.80,0,0.00,1746.19,156,46,0,0,10,94
 z1,08-07 10:34:45,08-07 22:39:46,none,none,none,08-08 04:22:24,342,N302197367,CRVUSDT,short,AIOpenOppo,stopLoss,-31.72,-0.0502,2.64,0.0044,-31.72,-0.0502,0.30,0,0.00,1715.42,156,48,0,0,10,96
 z1,08-07 22:52:44,08-07 22:52:54,08-08 02:01:41,none,none,08-08 04:25:44,332,N905804598,TIAUSDT,short,oppo,stopEarn,25.65,0.0161,49.26,0.0314,-6.85,-0.0113,0.80,0,0.00,1800.18,158,48,0,0,10,98
 z1,08-05 23:56:30,08-07 23:15:30,none,none,none,08-08 04:30:31,315,N558121920,ASTRUSDT,short,oppo,stopEarn,7.16,0.0121,15.77,0.0270,-0.34,-0.0474,0.30,0,0.00,1674.72,160,48,0,0,10,100
 z1,08-07 23:15:45,08-07 23:16:05,08-08 02:32:44,none,none,08-08 04:50:13,334,N995371932,PEOPLEUSDT,short,oppo,stopEarn,19.65,0.0123,20.57,0.0301,-14.77,-0.0133,0.80,0,0.00,1733.77,162,48,0,0,10,102
 z1,08-08 04:32:46,08-08 04:32:56,none,none,none,08-08 04:55:20,22,N727572284,ENJUSDT,short,oppo,stopEarn,7.83,0.0132,14.54,0.0248,-0.85,-0.0014,0.30,0,0.00,1722.77,164,48,0,0,10,104
 z1,08-07 22:52:44,08-08 04:26:44,none,none,none,08-08 06:02:55,96,N905804598,TIAUSDT,short,oppo,stopEarn,7.12,0.0120,13.34,0.0227,-2.42,-0.0113,0.30,0,0.00,1746.41,166,48,0,0,10,106
 z1,08-08 06:09:55,08-08 06:11:05,none,none,none,08-08 06:21:39,10,N663431801,XRPUSDT,long,oppo,AICloseOppo,-20.34,-0.0339,6.40,0.0107,-20.34,-0.0339,0.30,0,0.00,1725.59,166,48,0,0,10,108
 z1,08-08 01:23:32,08-08 01:23:42,08-08 04:11:22,08-08 06:22:56,none,08-08 06:23:49,300,N776197956,MEWUSDT,short,oppo,stopEarn,63.74,0.0245,69.75,0.0451,-18.49,-0.0153,1.30,0,0.00,1808.00,168,48,0,0,10,110
 z1,08-08 04:18:13,08-08 04:18:23,08-08 05:27:58,none,none,08-08 07:16:54,178,N5128281000,ORBSUSDT,short,oppo,stopEarn,36.47,0.0231,68.52,0.0442,-6.40,-0.0106,0.80,0,0.00,1843.16,170,48,0,0,10,112
 z1,08-07 22:57:24,08-08 01:22:24,none,none,none,08-08 07:19:44,357,N549577313,1000SATSUSDT,short,oppo,stopLoss,-31.62,-0.0501,6.38,0.0107,-31.62,-0.0501,0.30,0,0.00,1818.54,170,50,0,0,10,114
